"plec","waga","wiek","wojewodztwo","podregion66","godzin_internetu","rok","woj_id"
"kobieta",0.7152091397,"35-44 lata","Pomorskie","SŁUPSKI",4,"2015","4"
"mężczyzna",1.466461,"25-34 lata","Pomorskie","GDAŃSKI",13,"2015","4"
"kobieta",1.238409,"35-44 lata","Pomorskie","GDAŃSKI",3,"2015","4"
"kobieta",0.065246,"45-59 lat","Pomorskie","STAROGARDZKI",2,"2015","4"
"mężczyzna",0.17891636424,"45-59 lat","Pomorskie","SŁUPSKI",10,"2015","4"
"mężczyzna",0.187484,"25-34 lata","Pomorskie","SŁUPSKI",4,"2015","4"
"kobieta",0.16597801512,"45-59 lat","Pomorskie","SŁUPSKI",10,"2015","4"
"mężczyzna",0.255482,"do 24 lat","Pomorskie","SŁUPSKI",16,"2015","4"
"mężczyzna",0.308511,"45-59 lat","Pomorskie","GDAŃSKI",14,"2015","4"
"kobieta",0.2692874618,"45-59 lat","Pomorskie","GDAŃSKI",2,"2015","4"
"mężczyzna",2.927036,"60-64 lata","Pomorskie","SŁUPSKI",6,"2015","4"
"kobieta",3.246659,"45-59 lat","Pomorskie","SŁUPSKI",2,"2015","4"
"kobieta",5.383655,"do 24 lat","Pomorskie","SŁUPSKI",10,"2015","4"
"kobieta",1.5414501248,"65+ lat","Wielkopolskie","M. POZNAŃ",5,"2015","9"
"kobieta",0.682709,"60-64 lata","Wielkopolskie","KONIŃSKI",12,"2015","9"
"mężczyzna",1.393908,"25-34 lata","Wielkopolskie","KONIŃSKI",6,"2015","9"
"kobieta",1.0922033063,"do 24 lat","Wielkopolskie","KONIŃSKI",10,"2015","9"
"kobieta",0.749424,"45-59 lat","Wielkopolskie","KONIŃSKI",1,"2015","9"
"mężczyzna",0.809477,"45-59 lat","Wielkopolskie","KONIŃSKI",2,"2015","9"
"mężczyzna",2.923676,"do 24 lat","Wielkopolskie","KONIŃSKI",7,"2015","9"
"kobieta",2.1884788278,"45-59 lat","Wielkopolskie","KONIŃSKI",4,"2015","9"
"kobieta",0.30974229216,"45-59 lat","Wielkopolskie","LESZCZYŃSKI",10,"2015","9"
"kobieta",1.032,"25-34 lata","Wielkopolskie","KALISKI",3,"2015","9"
"kobieta",1.757775,"45-59 lat","Wielkopolskie","KALISKI",10,"2015","9"
"kobieta",2.087255,"do 24 lat","Wielkopolskie","KALISKI",3,"2015","9"
"mężczyzna",1.724107,"25-34 lata","Wielkopolskie","LESZCZYŃSKI",10,"2015","9"
"kobieta",1.43629706304,"45-59 lat","Wielkopolskie","LESZCZYŃSKI",14,"2015","9"
"mężczyzna",1.698469,"do 24 lat","Wielkopolskie","LESZCZYŃSKI",3,"2015","9"
"kobieta",1.342467,"25-34 lata","Wielkopolskie","LESZCZYŃSKI",5,"2015","9"
"mężczyzna",0.585375,"35-44 lata","Wielkopolskie","KONIŃSKI",10,"2015","9"
"kobieta",1,"45-59 lat","Wielkopolskie","LESZCZYŃSKI",1,"2015","9"
"kobieta",1.184649,"35-44 lata","Wielkopolskie","PILSKI",3,"2015","9"
"mężczyzna",2.059586,"do 24 lat","Wielkopolskie","PILSKI",8,"2015","9"
"mężczyzna",2.059586,"do 24 lat","Wielkopolskie","PILSKI",10,"2015","9"
"mężczyzna",1,"do 24 lat","Wielkopolskie","POZNAŃSKI",10,"2015","9"
"kobieta",1.032555,"do 24 lat","Wielkopolskie","KALISKI",10,"2015","9"
"kobieta",0.606131,"35-44 lata","Wielkopolskie","KALISKI",1,"2015","9"
"kobieta",0.608527075,"25-34 lata","Wielkopolskie","POZNAŃSKI",72,"2015","9"
"kobieta",0.5246354901,"60-64 lata","Wielkopolskie","POZNAŃSKI",2,"2015","9"
"kobieta",0.64675,"25-34 lata","Wielkopolskie","POZNAŃSKI",50,"2015","9"
"kobieta",2.04397,"45-59 lat","Wielkopolskie","POZNAŃSKI",2,"2015","9"
"kobieta",0.457954,"25-34 lata","Wielkopolskie","POZNAŃSKI",60,"2015","9"
"kobieta",0.45808,"25-34 lata","Wielkopolskie","POZNAŃSKI",60,"2015","9"
"mężczyzna",0.735025,"25-34 lata","Zachodniopomorskie","M.SZCZECIN",40,"2015","7"
"kobieta",0.8820229488,"25-34 lata","Zachodniopomorskie","M.SZCZECIN",10,"2015","7"
"kobieta",0.5549268247,"60-64 lata","Zachodniopomorskie","M.SZCZECIN",18,"2015","7"
"kobieta",2.46916253952,"35-44 lata","Zachodniopomorskie","M.SZCZECIN",4,"2015","7"
"kobieta",3.120992,"do 24 lat","Zachodniopomorskie","M.SZCZECIN",16,"2015","7"
"mężczyzna",1.2121092324,"45-59 lat","Zachodniopomorskie","M.SZCZECIN",12,"2015","7"
"kobieta",1.45455340104,"45-59 lat","Zachodniopomorskie","M.SZCZECIN",20,"2015","7"
"mężczyzna",0.892648,"do 24 lat","Zachodniopomorskie","M.SZCZECIN",30,"2015","7"
"kobieta",0.807507,"do 24 lat","Zachodniopomorskie","M.SZCZECIN",20,"2015","7"
"mężczyzna",1.171897,"60-64 lata","Zachodniopomorskie","M.SZCZECIN",99,"2015","7"
"kobieta",0.9813220049,"60-64 lata","Zachodniopomorskie","M.SZCZECIN",20,"2015","7"
"kobieta",1.430831,"25-34 lata","Zachodniopomorskie","M.SZCZECIN",25,"2015","7"
"kobieta",2.286241,"35-44 lata","Zachodniopomorskie","M.SZCZECIN",10,"2015","7"
"mężczyzna",1.0142760865,"60-64 lata","Zachodniopomorskie","STARGARDZKI",12,"2015","7"
"mężczyzna",0.850748,"60-64 lata","Zachodniopomorskie","KOSZALIŃSKI",14,"2015","7"
"kobieta",0.787949,"45-59 lat","Zachodniopomorskie","KOSZALIŃSKI",15,"2015","7"
"kobieta",1.57415447136,"45-59 lat","Zachodniopomorskie","STARGARDZKI",3,"2015","7"
"mężczyzna",2.6675565828,"do 24 lat","Zachodniopomorskie","STARGARDZKI",30,"2015","7"
"kobieta",2.22292891848,"do 24 lat","Zachodniopomorskie","STARGARDZKI",40,"2015","7"
"kobieta",1.26251585856,"45-59 lat","Zachodniopomorskie","KOSZALIŃSKI",20,"2015","7"
"mężczyzna",0.700365,"do 24 lat","Zachodniopomorskie","KOSZALIŃSKI",10,"2015","7"
"kobieta",3.591511,"35-44 lata","Lubelskie","PUŁAWSKI",4,"2015","15"
"mężczyzna",1.09239655128,"45-59 lat","Lubelskie","PUŁAWSKI",4,"2015","15"
"kobieta",1.1116010496,"60-64 lata","Lubelskie","PUŁAWSKI",0,"2015","15"
"kobieta",0.6550084759,"65+ lat","Lubelskie","BIALSKI",9,"2015","15"
"kobieta",0.606638,"60-64 lata","Lubelskie","BIALSKI",2,"2015","15"
"kobieta",0.254532,"45-59 lat","Lubelskie","CHEŁMSKO-ZAMOJSKI",4,"2015","15"
"mężczyzna",0.15118267488,"45-59 lat","Lubelskie","LUBELSKI",1,"2015","15"
"kobieta",0.14166811992,"45-59 lat","Lubelskie","LUBELSKI",0,"2015","15"
"mężczyzna",0.5376246146,"35-44 lata","Lubuskie","ZIELONOGÓRSKI",20,"2015","13"
"kobieta",0.82718,"do 24 lat","Lubuskie","ZIELONOGÓRSKI",15,"2015","13"
"mężczyzna",0.309958,"65+ lat","Lubuskie","ZIELONOGÓRSKI",5,"2015","13"
"mężczyzna",0.36799,"do 24 lat","Lubuskie","ZIELONOGÓRSKI",12,"2015","13"
"mężczyzna",0.346241791,"do 24 lat","Lubuskie","ZIELONOGÓRSKI",10,"2015","13"
"mężczyzna",0.346241791,"do 24 lat","Lubuskie","ZIELONOGÓRSKI",10,"2015","13"
"mężczyzna",0.160896,"45-59 lat","Lubuskie","ZIELONOGÓRSKI",2,"2015","13"
"mężczyzna",0.171785,"35-44 lata","Lubuskie","ZIELONOGÓRSKI",4,"2015","13"
"mężczyzna",1.36528495728,"25-34 lata","Mazowieckie","RADOMSKI",20,"2015","3"
"kobieta",1,"45-59 lat","Mazowieckie","RADOMSKI",10,"2015","3"
"kobieta",1.3488601265,"60-64 lata","Mazowieckie","M.WARSZAWA",7,"2015","3"
"mężczyzna",1,"35-44 lata","Mazowieckie","M.WARSZAWA",20,"2015","3"
"kobieta",7.569088868,"60-64 lata","Mazowieckie","M.WARSZAWA",10,"2015","3"
"kobieta",2.3509741396,"45-59 lat","Mazowieckie","M.WARSZAWA",20,"2015","3"
"kobieta",3.4343480403,"do 24 lat","Mazowieckie","M.WARSZAWA",70,"2015","3"
"mężczyzna",2.405867,"45-59 lat","Mazowieckie","WARSZAWSKI WSCHODNI",10,"2015","3"
"kobieta",2.468665,"45-59 lat","Mazowieckie","WARSZAWSKI WSCHODNI",12,"2015","3"
"mężczyzna",0.740073,"25-34 lata","Mazowieckie","OSTROŁĘCKO-SIEDLECKI",6,"2015","3"
"kobieta",0.669547,"25-34 lata","Mazowieckie","OSTROŁĘCKO-SIEDLECKI",2,"2015","3"
"kobieta",0.725227,"25-34 lata","Mazowieckie","OSTROŁĘCKO-SIEDLECKI",1,"2015","3"
"mężczyzna",0.796881,"do 24 lat","Mazowieckie","OSTROŁĘCKO-SIEDLECKI",3,"2015","3"
"mężczyzna",1,"25-34 lata","Mazowieckie","OSTROŁĘCKO-SIEDLECKI",5,"2015","3"
"kobieta",2.385119,"25-34 lata","Mazowieckie","OSTROŁĘCKO-SIEDLECKI",4,"2015","3"
"mężczyzna",0.26152111176,"45-59 lat","Mazowieckie","RADOMSKI",12,"2015","3"
"kobieta",0.219618,"45-59 lat","Mazowieckie","RADOMSKI",10,"2015","3"
"mężczyzna",1,"do 24 lat","Opolskie","OPOLSKI",5,"2015","0"
"mężczyzna",1,"35-44 lata","Opolskie","OPOLSKI",4,"2015","0"
"mężczyzna",1,"45-59 lat","Opolskie","OPOLSKI",5,"2015","0"
"kobieta",1,"35-44 lata","Opolskie","OPOLSKI",1,"2015","0"
"kobieta",1,"do 24 lat","Opolskie","OPOLSKI",20,"2015","0"
"kobieta",1,"25-34 lata","Opolskie","OPOLSKI",9,"2015","0"
"mężczyzna",1,"do 24 lat","Opolskie","OPOLSKI",26,"2015","0"
"kobieta",1,"do 24 lat","Opolskie","OPOLSKI",15,"2015","0"
"kobieta",1,"do 24 lat","Opolskie","OPOLSKI",20,"2015","0"
"kobieta",1,"do 24 lat","Opolskie","OPOLSKI",5,"2015","0"
"mężczyzna",0.23173909848,"65+ lat","Podkarpackie","TARNOBRZESKI",2,"2015","14"
"kobieta",0.20230361016,"60-64 lata","Podkarpackie","TARNOBRZESKI",5,"2015","14"
"kobieta",0.2566410624,"45-59 lat","Podkarpackie","KROŚNIEŃSKI",1,"2015","14"
"kobieta",0.319373,"45-59 lat","Podkarpackie","PRZEMYSKI",1,"2015","14"
"mężczyzna",0.52933,"do 24 lat","Podkarpackie","PRZEMYSKI",7,"2015","14"
"mężczyzna",0.563804,"do 24 lat","Podkarpackie","RZESZOWSKI",40,"2015","14"
"kobieta",0.447711,"do 24 lat","Podkarpackie","RZESZOWSKI",6,"2015","14"
"kobieta",0.460401,"45-59 lat","Podlaskie","BIAŁOSTOCKI",2,"2015","11"
"mężczyzna",0.853314,"45-59 lat","Podlaskie","BIAŁOSTOCKI",28,"2015","11"
"kobieta",0.66215711352,"35-44 lata","Podlaskie","BIAŁOSTOCKI",20,"2015","11"
"kobieta",0.722889,"do 24 lat","Podlaskie","BIAŁOSTOCKI",20,"2015","11"
"mężczyzna",1.05157144656,"45-59 lat","Podlaskie","ŁOMŻYŃSKI",3,"2015","11"
"kobieta",0.9228671868,"45-59 lat","Podlaskie","ŁOMŻYŃSKI",2,"2015","11"
"mężczyzna",0.943523,"25-34 lata","Podlaskie","ŁOMŻYŃSKI",3,"2015","11"
"kobieta",0.989286,"do 24 lat","Podlaskie","ŁOMŻYŃSKI",2,"2015","11"
"mężczyzna",0.087803,"35-44 lata","Podlaskie","BIAŁOSTOCKI",5,"2015","11"
"mężczyzna",0.185609,"60-64 lata","Pomorskie","TRÓJMIEJSKI",4,"2015","4"
"kobieta",0.241196,"do 24 lat","Pomorskie","TRÓJMIEJSKI",60,"2015","4"
"mężczyzna",0.2607346808,"45-59 lat","Pomorskie","TRÓJMIEJSKI",1,"2015","4"
"kobieta",1,"45-59 lat","Pomorskie","TRÓJMIEJSKI",6,"2015","4"
"mężczyzna",1.032,"45-59 lat","Pomorskie","TRÓJMIEJSKI",10,"2015","4"
"mężczyzna",0.8401437235,"65+ lat","Pomorskie","TRÓJMIEJSKI",6,"2015","4"
"kobieta",1.4995480842,"65+ lat","Pomorskie","STAROGARDZKI",7,"2015","4"
"kobieta",1,"25-34 lata","Pomorskie","STAROGARDZKI",5,"2015","4"
"mężczyzna",1,"do 24 lat","Pomorskie","STAROGARDZKI",10,"2015","4"
"mężczyzna",6.1828994749,"do 24 lat","Wielkopolskie","KALISKI",25,"2015","9"
"mężczyzna",4.7543338276,"45-59 lat","Wielkopolskie","KALISKI",2,"2015","9"
"kobieta",3.864012848,"35-44 lata","Wielkopolskie","KALISKI",1,"2015","9"
"kobieta",0.726935,"45-59 lat","Wielkopolskie","PILSKI",1,"2015","9"
"mężczyzna",1.021116,"do 24 lat","Wielkopolskie","PILSKI",10,"2015","9"
"kobieta",0.863193,"do 24 lat","Wielkopolskie","PILSKI",8,"2015","9"
"mężczyzna",2.1655547402,"35-44 lata","Wielkopolskie","LESZCZYŃSKI",10,"2015","9"
"kobieta",3.417525,"35-44 lata","Wielkopolskie","KALISKI",4,"2015","9"
"kobieta",1.05717,"35-44 lata","Wielkopolskie","POZNAŃSKI",7,"2015","9"
"kobieta",1,"25-34 lata","Wielkopolskie","LESZCZYŃSKI",6,"2015","9"
"kobieta",1,"45-59 lat","Wielkopolskie","LESZCZYŃSKI",8,"2015","9"
"kobieta",1,"45-59 lat","Wielkopolskie","LESZCZYŃSKI",1,"2015","9"
"mężczyzna",1,"do 24 lat","Wielkopolskie","LESZCZYŃSKI",2,"2015","9"
"mężczyzna",1,"25-34 lata","Wielkopolskie","LESZCZYŃSKI",7,"2015","9"
"mężczyzna",1.505001,"45-59 lat","Zachodniopomorskie","M.SZCZECIN",10,"2015","7"
"kobieta",1.361454,"45-59 lat","Zachodniopomorskie","M.SZCZECIN",10,"2015","7"
"kobieta",1.922566,"do 24 lat","Zachodniopomorskie","M.SZCZECIN",10,"2015","7"
"kobieta",0.7257575696,"65+ lat","Zachodniopomorskie","M.SZCZECIN",3,"2015","7"
"mężczyzna",1.8835067926,"45-59 lat","Zachodniopomorskie","KOSZALIŃSKI",35,"2015","7"
"kobieta",1.690123,"45-59 lat","Zachodniopomorskie","KOSZALIŃSKI",3,"2015","7"
"kobieta",0.057294,"45-59 lat","Zachodniopomorskie","KOSZALIŃSKI",4,"2015","7"
"mężczyzna",0.099045,"do 24 lat","Zachodniopomorskie","KOSZALIŃSKI",20,"2015","7"
"mężczyzna",0.176539,"60-64 lata","Kujawsko-Pomorskie","BYDGOSKO-TORUŃSKI",7,"2015","2"
"mężczyzna",0.305178,"45-59 lat","Kujawsko-Pomorskie","WŁOCŁAWSKI",35,"2015","2"
"mężczyzna",0.9690940685,"65+ lat","Kujawsko-Pomorskie","WŁOCŁAWSKI",6,"2015","2"
"mężczyzna",0.651378,"do 24 lat","Kujawsko-Pomorskie","WŁOCŁAWSKI",10,"2015","2"
"kobieta",0.432995,"do 24 lat","Kujawsko-Pomorskie","BYDGOSKO-TORUŃSKI",5,"2015","2"
"kobieta",0.356381,"35-44 lata","Kujawsko-Pomorskie","GRUDZIĄDZKI",14,"2015","2"
"mężczyzna",0.4499534344,"do 24 lat","Kujawsko-Pomorskie","WŁOCŁAWSKI",5,"2015","2"
"kobieta",0.403925,"do 24 lat","Kujawsko-Pomorskie","WŁOCŁAWSKI",10,"2015","2"
"mężczyzna",1.549491,"35-44 lata","Kujawsko-Pomorskie","WŁOCŁAWSKI",1,"2015","2"
"kobieta",1.654788,"25-34 lata","Kujawsko-Pomorskie","WŁOCŁAWSKI",2,"2015","2"
"mężczyzna",1.06495623888,"45-59 lat","Kujawsko-Pomorskie","WŁOCŁAWSKI",14,"2015","2"
"kobieta",1.150297,"do 24 lat","Kujawsko-Pomorskie","WŁOCŁAWSKI",10,"2015","2"
"mężczyzna",2.173251,"35-44 lata","Kujawsko-Pomorskie","WŁOCŁAWSKI",21,"2015","2"
"kobieta",0.728891,"45-59 lat","Kujawsko-Pomorskie","WŁOCŁAWSKI",1,"2015","2"
"kobieta",1.092791,"do 24 lat","Kujawsko-Pomorskie","WŁOCŁAWSKI",1,"2015","2"
"kobieta",0.468324,"35-44 lata","Kujawsko-Pomorskie","WŁOCŁAWSKI",20,"2015","2"
"mężczyzna",0.436366,"35-44 lata","Kujawsko-Pomorskie","WŁOCŁAWSKI",12,"2015","2"
"kobieta",0.701842,"do 24 lat","Kujawsko-Pomorskie","GRUDZIĄDZKI",3,"2015","2"
"mężczyzna",0.4985,"25-34 lata","Kujawsko-Pomorskie","GRUDZIĄDZKI",20,"2015","2"
"mężczyzna",1.252766,"35-44 lata","Kujawsko-Pomorskie","BYDGOSKO-TORUŃSKI",15,"2015","2"
"mężczyzna",0.735222,"do 24 lat","Kujawsko-Pomorskie","GRUDZIĄDZKI",41,"2015","2"
"kobieta",0.564324,"45-59 lat","Kujawsko-Pomorskie","GRUDZIĄDZKI",1,"2015","2"
"kobieta",1,"45-59 lat","Kujawsko-Pomorskie","BYDGOSKO-TORUŃSKI",4,"2015","2"
"mężczyzna",1,"45-59 lat","Kujawsko-Pomorskie","BYDGOSKO-TORUŃSKI",6,"2015","2"
"kobieta",0.731427,"35-44 lata","Kujawsko-Pomorskie","GRUDZIĄDZKI",7,"2015","2"
"mężczyzna",0.352587,"60-64 lata","Kujawsko-Pomorskie","BYDGOSKO-TORUŃSKI",12,"2015","2"
"kobieta",0.31719,"60-64 lata","Kujawsko-Pomorskie","BYDGOSKO-TORUŃSKI",10,"2015","2"
"kobieta",1.10544332232,"45-59 lat","Kujawsko-Pomorskie","BYDGOSKO-TORUŃSKI",5,"2015","2"
"mężczyzna",1.13744373312,"60-64 lata","Kujawsko-Pomorskie","BYDGOSKO-TORUŃSKI",5,"2015","2"
"mężczyzna",1.2639081473,"35-44 lata","Kujawsko-Pomorskie","GRUDZIĄDZKI",10,"2015","2"
"kobieta",1.25138985624,"35-44 lata","Kujawsko-Pomorskie","GRUDZIĄDZKI",14,"2015","2"
"mężczyzna",0.497105,"25-34 lata","Kujawsko-Pomorskie","WŁOCŁAWSKI",1,"2015","2"
"kobieta",0.477787,"35-44 lata","Kujawsko-Pomorskie","WŁOCŁAWSKI",4,"2015","2"
"kobieta",0.665459,"45-59 lat","Kujawsko-Pomorskie","WŁOCŁAWSKI",7,"2015","2"
"kobieta",0.665459,"45-59 lat","Kujawsko-Pomorskie","WŁOCŁAWSKI",16,"2015","2"
"kobieta",1.032,"35-44 lata","Lubelskie","LUBELSKI",2,"2015","15"
"kobieta",1,"do 24 lat","Lubelskie","LUBELSKI",7,"2015","15"
"kobieta",1.1200247784,"60-64 lata","Lubelskie","LUBELSKI",7,"2015","15"
"mężczyzna",1.2271612978,"65+ lat","Lubelskie","LUBELSKI",1,"2015","15"
"kobieta",1.032,"35-44 lata","Lubelskie","LUBELSKI",5,"2015","15"
"mężczyzna",0.06293042088,"35-44 lata","Lubelskie","LUBELSKI",8,"2015","15"
"kobieta",1,"45-59 lat","Lubelskie","LUBELSKI",4,"2015","15"
"kobieta",1,"45-59 lat","Lubelskie","LUBELSKI",6,"2015","15"
"kobieta",0.206909,"45-59 lat","Lubelskie","BIALSKI",5,"2015","15"
"kobieta",1,"35-44 lata","Lubelskie","CHEŁMSKO-ZAMOJSKI",10,"2015","15"
"mężczyzna",1,"35-44 lata","Lubelskie","CHEŁMSKO-ZAMOJSKI",4,"2015","15"
"mężczyzna",0.255531,"35-44 lata","Lubelskie","CHEŁMSKO-ZAMOJSKI",20,"2015","15"
"kobieta",0.269476,"35-44 lata","Lubelskie","CHEŁMSKO-ZAMOJSKI",2,"2015","15"
"kobieta",0.538389,"do 24 lat","Lubelskie","LUBELSKI",10,"2015","15"
"kobieta",0.434519,"45-59 lat","Lubelskie","LUBELSKI",20,"2015","15"
"mężczyzna",0.488802,"do 24 lat","Lubelskie","LUBELSKI",15,"2015","15"
"mężczyzna",1.2078860204,"65+ lat","Lubelskie","PUŁAWSKI",4,"2015","15"
"mężczyzna",0.195969,"35-44 lata","Lubelskie","PUŁAWSKI",3,"2015","15"
"kobieta",0.206664,"35-44 lata","Lubelskie","PUŁAWSKI",4,"2015","15"
"kobieta",0.14350810368,"45-59 lat","Lubelskie","PUŁAWSKI",12,"2015","15"
"kobieta",0.458308,"35-44 lata","Lubelskie","PUŁAWSKI",0,"2015","15"
"mężczyzna",2.0741697924,"60-64 lata","Lubelskie","BIALSKI",15,"2015","15"
"kobieta",2.12367928032,"45-59 lat","Lubelskie","BIALSKI",2,"2015","15"
"mężczyzna",0.533681,"35-44 lata","Lubelskie","CHEŁMSKO-ZAMOJSKI",14,"2015","15"
"mężczyzna",0.50336364504,"do 24 lat","Lubelskie","CHEŁMSKO-ZAMOJSKI",2,"2015","15"
"kobieta",0.201866,"25-34 lata","Lubelskie","PUŁAWSKI",3,"2015","15"
"kobieta",0.9275,"do 24 lat","Lubelskie","CHEŁMSKO-ZAMOJSKI",10,"2015","15"
"mężczyzna",0.52477,"45-59 lat","Lubelskie","CHEŁMSKO-ZAMOJSKI",2,"2015","15"
"kobieta",0.590987,"45-59 lat","Lubelskie","CHEŁMSKO-ZAMOJSKI",5,"2015","15"
"mężczyzna",0.784354,"35-44 lata","Lubelskie","CHEŁMSKO-ZAMOJSKI",1,"2015","15"
"mężczyzna",0.903055,"do 24 lat","Lubelskie","CHEŁMSKO-ZAMOJSKI",14,"2015","15"
"mężczyzna",1.136021,"35-44 lata","Lubelskie","LUBELSKI",2,"2015","15"
"kobieta",0.876827,"35-44 lata","Lubelskie","LUBELSKI",3,"2015","15"
"mężczyzna",0.4793292733,"35-44 lata","Lubelskie","LUBELSKI",9,"2015","15"
"kobieta",0.3611607014,"45-59 lat","Lubelskie","LUBELSKI",8,"2015","15"
"mężczyzna",0.612482,"45-59 lat","Lubelskie","PUŁAWSKI",10,"2015","15"
"kobieta",0.573937,"45-59 lat","Lubelskie","PUŁAWSKI",10,"2015","15"
"mężczyzna",0.639589,"45-59 lat","Lubelskie","PUŁAWSKI",2,"2015","15"
"mężczyzna",0.8877532635,"25-34 lata","Lubelskie","PUŁAWSKI",4,"2015","15"
"kobieta",0.3344090326,"60-64 lata","Lubelskie","PUŁAWSKI",2,"2015","15"
"mężczyzna",0.3029010816,"60-64 lata","Lubelskie","PUŁAWSKI",6,"2015","15"
"mężczyzna",1.449221,"do 24 lat","Lubelskie","BIALSKI",12,"2015","15"
"mężczyzna",1,"25-34 lata","Lubelskie","BIALSKI",10,"2015","15"
"mężczyzna",1.116634,"do 24 lat","Lubelskie","BIALSKI",10,"2015","15"
"kobieta",0.973217,"25-34 lata","Lubelskie","BIALSKI",3,"2015","15"
"kobieta",1.25454,"do 24 lat","Lubelskie","BIALSKI",10,"2015","15"
"mężczyzna",0.421367,"do 24 lat","Lubelskie","LUBELSKI",20,"2015","15"
"kobieta",0.275756,"45-59 lat","Lubelskie","LUBELSKI",4,"2015","15"
"kobieta",1.965454,"25-34 lata","Lubelskie","PUŁAWSKI",4,"2015","15"
"mężczyzna",0.971001,"35-44 lata","Lubelskie","BIALSKI",6,"2015","15"
"kobieta",0.749458,"35-44 lata","Lubelskie","BIALSKI",10,"2015","15"
"mężczyzna",1.37658741096,"35-44 lata","Lubelskie","PUŁAWSKI",4,"2015","15"
"mężczyzna",2.852366,"35-44 lata","Lubelskie","CHEŁMSKO-ZAMOJSKI",8,"2015","15"
"kobieta",2.201573,"35-44 lata","Lubelskie","CHEŁMSKO-ZAMOJSKI",1,"2015","15"
"mężczyzna",0.68866839888,"45-59 lat","Lubelskie","LUBELSKI",20,"2015","15"
"kobieta",0.156036,"65+ lat","Lubelskie","LUBELSKI",20,"2015","15"
"mężczyzna",0.160921,"65+ lat","Lubelskie","LUBELSKI",30,"2015","15"
"mężczyzna",1.076921,"45-59 lat","Lubuskie","GORZOWSKI",30,"2015","13"
"mężczyzna",1.457056,"do 24 lat","Lubuskie","GORZOWSKI",20,"2015","13"
"kobieta",0.851106,"45-59 lat","Lubuskie","GORZOWSKI",5,"2015","13"
"mężczyzna",1.457056,"do 24 lat","Lubuskie","GORZOWSKI",18,"2015","13"
"kobieta",0.881592,"45-59 lat","Lubuskie","GORZOWSKI",65,"2015","13"
"kobieta",1.27157865552,"35-44 lata","Lubuskie","GORZOWSKI",50,"2015","13"
"mężczyzna",1.0240237752,"35-44 lata","Lubuskie","GORZOWSKI",12,"2015","13"
"mężczyzna",1.557716,"do 24 lat","Lubuskie","GORZOWSKI",20,"2015","13"
"mężczyzna",0.583099,"45-59 lat","Lubuskie","GORZOWSKI",30,"2015","13"
"mężczyzna",0.773148,"25-34 lata","Lubuskie","ZIELONOGÓRSKI",16,"2015","13"
"kobieta",0.626838,"45-59 lat","Lubuskie","ZIELONOGÓRSKI",14,"2015","13"
"kobieta",0.621377,"35-44 lata","Lubuskie","ZIELONOGÓRSKI",2,"2015","13"
"mężczyzna",0.510366,"do 24 lat","Lubuskie","ZIELONOGÓRSKI",10,"2015","13"
"mężczyzna",0.548801,"35-44 lata","Lubuskie","ZIELONOGÓRSKI",2,"2015","13"
"mężczyzna",0.735836,"45-59 lat","Lubuskie","ZIELONOGÓRSKI",4,"2015","13"
"kobieta",0.531655,"45-59 lat","Lubuskie","ZIELONOGÓRSKI",8,"2015","13"
"kobieta",0.531655,"25-34 lata","Lubuskie","ZIELONOGÓRSKI",8,"2015","13"
"mężczyzna",0.6751399723,"45-59 lat","Lubuskie","ZIELONOGÓRSKI",5,"2015","13"
"mężczyzna",0.805214,"65+ lat","Lubuskie","ZIELONOGÓRSKI",0,"2015","13"
"mężczyzna",0.4143770645,"45-59 lat","Lubuskie","ZIELONOGÓRSKI",5,"2015","13"
"mężczyzna",0.41367108024,"do 24 lat","Lubuskie","ZIELONOGÓRSKI",30,"2015","13"
"kobieta",1.000065,"60-64 lata","Mazowieckie","RADOMSKI",10,"2015","3"
"mężczyzna",1.098538386,"60-64 lata","Mazowieckie","RADOMSKI",2,"2015","3"
"kobieta",1,"35-44 lata","Mazowieckie","RADOMSKI",14,"2015","3"
"kobieta",0.760326,"45-59 lat","Mazowieckie","RADOMSKI",2,"2015","3"
"kobieta",0.988932945,"do 24 lat","Mazowieckie","RADOMSKI",2,"2015","3"
"mężczyzna",1.1626720118,"35-44 lata","Mazowieckie","M.WARSZAWA",7,"2015","3"
"kobieta",1.0790382335,"35-44 lata","Mazowieckie","M.WARSZAWA",10,"2015","3"
"kobieta",1.45532085816,"65+ lat","Mazowieckie","M.WARSZAWA",0,"2015","3"
"kobieta",1.1612333757,"35-44 lata","Mazowieckie","M.WARSZAWA",35,"2015","3"
"kobieta",0.9602345541,"65+ lat","Mazowieckie","M.WARSZAWA",20,"2015","3"
"mężczyzna",1.968615,"65+ lat","Mazowieckie","M.WARSZAWA",10,"2015","3"
"kobieta",1.4926494054,"65+ lat","Mazowieckie","M.WARSZAWA",2,"2015","3"
"mężczyzna",1.0615271436,"45-59 lat","Mazowieckie","M.WARSZAWA",50,"2015","3"
"kobieta",0.8872828135,"45-59 lat","Mazowieckie","M.WARSZAWA",20,"2015","3"
"kobieta",1.912582,"45-59 lat","Mazowieckie","M.WARSZAWA",1,"2015","3"
"mężczyzna",1.64616,"65+ lat","Mazowieckie","M.WARSZAWA",6,"2015","3"
"kobieta",2.209788331,"45-59 lat","Mazowieckie","M.WARSZAWA",15,"2015","3"
"kobieta",2.5268857445,"65+ lat","Mazowieckie","M.WARSZAWA",1,"2015","3"
